tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1274293,2010,Narcisse Award,Best Feature Film,False,False,Jeon Woochi,nm1569807,Dong-hoon Choi,Woochi,2010.0,Others,45253730
tt1075749,2010,Narcisse Award,Best Feature Film,False,False,Reykjavik Whale Watching Massacre,nm0447314,Júlíus Kemp,Reykjavik Whale Watching Massacre,2009.0,Comedy,51394
tt1372689,2010,Narcisse Award,Best Feature Film,False,False,Stranded,nm2053050,Hugues Martin,Stranded,2010.0,Others,752479
tt1346961,2010,Narcisse Award,Best Feature Film,False,False,The Eclipse,nm0574217,Conor McPherson,The Eclipse,2009.0,Drama,351448
tt0862467,2010,Narcisse Award,Best Feature Film,False,True,Valhalla Rising,nm0716347,Nicolas Winding Refn,Valhalla Rising,2010.0,Others,360324
tt1740707,2011,Narcisse Award,Best Feature Film,True,True,Trollhunter,nm0004217,André Øvredal,Trollhunter,2011.0,Drama,5121011
tt1509803,2011,Narcisse Award,Best Feature Film,False,False,Griff the Invisible,nm1026031,Leon Ford,Griff the Invisible,2011.0,Comedy,75615
tt1591095,2011,Narcisse Award,Best Feature Film,False,True,Insidious,nm1490123,James Wan,Insidious,2011.0,Others,171593574
tt1167675,2011,Narcisse Award,Best Feature Film,False,False,Sint,nm0530975,Dick Maas,Saint,2011.0,Others,4300680
tt1464580,2011,Narcisse Award,Best Feature Film,False,True,Stake Land,nm0585344,Jim Mickle,Stake Land,2010.0,Drama,512501
tt1525890,2011,Narcisse Award,Best Feature Film,False,False,The Caller,nm1213712,Matthew Parkhill,The Caller,2011.0,Others,259158
tt1642665,2011,Narcisse Award,Best Feature Film,False,False,The Depraved,nm2755970,Andy Fetscher,The Depraved,2011.0,Others,210238
tt1296899,2011,Narcisse Award,Best Feature Film,False,True,Wake Wood,nm0444096,David Keating,Wake Wood,2011.0,Drama,11826
tt1848926,2011,Best Asian Movie,,True,True,Hello Ghost,nm4340223,Young-Tak Kim,Hello Ghost,2010.0,Comedy,23055687
tt1641975,2012,Narcisse Award,Best Fantastic Feature Film,True,True,Citadel,nm1164602,Ciarán Foy,Citadel,2012.0,Drama,172966
tt1480658,2012,Narcisse Award,Best Fantastic Feature Film,False,False,Eddie: The Sleepwalking Cannibal,nm0735257,Boris Rodriguez,Eddie: The Sleepwalking Cannibal,2013.0,Comedy,52102
tt1984153,2012,Narcisse Award,Best Fantastic Feature Film,False,False,Excision,nm3160595,Richard Bates Jr.,Excision,2012.0,Drama,3108
tt1525366,2012,Narcisse Award,Best Fantastic Feature Film,False,True,Grabbers,nm1229323,Jon Wright,Grabbers,2012.0,Comedy,481788
tt2103217,2012,Narcisse Award,Best Fantastic Feature Film,False,False,Maniac,nm0451076,Franck Khalfoun,Maniac,2012.0,Others,2941244
tt2043932,2012,Narcisse Award,Best Fantastic Feature Film,False,False,New Kids Nitro,nm1475794,Flip Van der Kuil,New Kids Nitro,2012.0,Others,10092677
tt1612782,2012,Narcisse Award,Best Fantastic Feature Film,False,True,The Butterfly Room,nm0953367,Jonathan Zarantonello,The Butterfly Room,2014.0,Others,2330
tt1863305,2012,Narcisse Award,Best Fantastic Feature Film,False,False,The Path,nm0865966,Miguel Ángel Toledo,The Path,2012.0,Others,303109
tt2208216,2012,Narcisse Award,Best Fantastic Feature Film,False,True,Vanishing Waves,nm3043504,Kristina Buozyte,Vanishing Waves,2013.0,Others,99
tt1743993,2012,Narcisse Award,Best Fantastic Feature Film,False,False,When the Lights Went Out,nm1425041,Pat Holden,When the Lights Went Out,2012.0,Others,1305231
tt1810861,2012,Best Asian Movie,,True,True,Zombadings 1: Patayin sa shokot si Remington,nm1274163,Jade Castro,Zombadings 1: Patayin sa Shokot si Remington,2012.0,Comedy,824903
tt2328549,2013,Narcisse Award,Best Feature Film,True,True,Dark Touch,nm0888418,Marina de Van,Dark Touch,2013.0,Others,282415
tt2281159,2013,Narcisse Award,Best Feature Film,False,False,Contracted,nm3146718,Eric England,Contracted,2013.0,Drama,68337
tt1905040,2013,Narcisse Award,Best Feature Film,False,True,Devil's Pass,nm0001317,Renny Harlin,Devil's Pass,2013.0,Others,5700785
tt1924273,2013,Narcisse Award,Best Feature Film,False,True,Ghost Graduation,nm1027519,Javier Ruiz Caldera,Ghost Graduation,2013.0,Others,2223992
tt2345567,2013,Narcisse Award,Best Feature Film,False,False,Haunter,nm0622112,Vincenzo Natali,Haunter,2013.0,Others,1635088
tt2107648,2013,Narcisse Award,Best Feature Film,False,False,Here Comes the Devil,nm0305563,Adrián García Bogliano,Here Comes the Devil,2012.0,Others,10013
tt1959438,2013,Narcisse Award,Best Feature Film,False,False,Kiss of the Damned,nm0144018,Xan Cassavetes,Kiss of the Damned,2013.0,Drama,32390
tt2111392,2013,Narcisse Award,Best Feature Film,False,False,Raze,nm1892220,Josh C. Waller,Raze,2013.0,Others,16328
tt2309021,2013,Narcisse Award,Best Feature Film,False,False,We Are What We Are,nm0585344,Jim Mickle,We Are What We Are,2013.0,Drama,266809
tt1853739,2013,Narcisse Award,Best Feature Film,False,True,You're Next,nm1417392,Adam Wingard,You're Next,2013.0,Others,49595268
tt2460468,2013,Silver Méliès Award,Best European Feature Film,True,True,In the Name of the Son,nm0486994,Vincent Lannoo,In the Name of the Son,2013.0,Drama,1657
tt3504048,2014,Narcisse Award,Best Feature Film,True,False,Housebound,nm2067421,Gerard Johnstone,Housebound,2014.0,Comedy,261013
tt2616810,2014,Narcisse Award,Best Feature Film,False,True,Blind,nm1258777,Eskil Vogt,Blind,2015.0,Drama,42351
tt2960930,2014,Narcisse Award,Best Feature Film,False,False,Extraterrestrial,nm4017355,Colin Minihan,Extraterrestrial,2014.0,Others,76527
tt3177316,2014,Narcisse Award,Best Feature Film,False,False,Honeymoon,nm4074404,Leigh Janiak,Honeymoon,2014.0,Others,36138
tt3235888,2014,Narcisse Award,Best Feature Film,False,True,It Follows,nm1379002,David Robert Mitchell,It Follows,2015.0,Others,39181597
tt2793490,2014,Narcisse Award,Best Feature Film,False,False,Starry Eyes,nm1556116,Kevin Kölsch,Starry Eyes,2014.0,Drama,11059
tt2517658,2014,Narcisse Award,Best Feature Film,False,False,The Canal,nm2830839,Ivan Kavanagh,The Canal,2014.0,Others,80950
tt2643394,2014,Narcisse Award,Best Feature Film,False,True,The Mole Song: Undercover Agent Reiji,nm0586281,Takashi Miike,The Mole Song: Undercover Agent Reiji,2014.0,Others,2973449
tt2268458,2014,Narcisse Award,Best Feature Film,False,False,These Final Hours,nm1991847,Zak Hilditch,These Final Hours,2015.0,Drama,389875
tt3416742,2014,Narcisse Award,Best Feature Film,False,True,What We Do in the Shadows,nm1318596,Jemaine Clement,What We Do in the Shadows,2015.0,Comedy,10595971
tt2844798,2014,Narcisse Award,Best Feature Film,False,False,White God,nm0610960,Kornél Mundruczó,White God,2015.0,Drama,945031
tt3320232,2014,Best Asian Movie,,True,True,Yasmine,nm6073518,Siti Kamaluddin,Yasmine,2014.0,Others,3489
tt4062536,2015,Narcisse Award,Best Feature Film,True,True,Green Room,nm1099918,Jeremy Saulnier,Green Room,2016.0,Others,7435299
tt4503598,2015,Narcisse Award,Best Feature Film,False,False,Emelie,nm2836676,Michael Thelin,Emelie,2016.0,Others,6596
tt3395184,2015,Narcisse Award,Best Feature Film,False,False,Spring,nm1918140,Justin Benson,Spring,2015.0,Others,108163
tt4441280,2015,Narcisse Award,Best Feature Film,False,False,The Corpse of Anna Fritz,nm1791902,Hèctor Hernández Vicens,The Corpse of Anna Fritz,2015.0,Drama,68060
