tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0988108,2007,Warsaw Award,,False,True,The Class,nm0704664,Ilmar Raag,The Class,2008.0,Drama,8722
tt0825749,2007,Warsaw Award,,False,False,The Investigation,nm0872706,Iglika Triffonova,The Investigation,2008.0,Others,4556
tt0839967,2007,Warsaw Award,,False,False,The Rest is Silence,nm0135952,Nae Caranfil,The Rest is Silence,2008.0,Comedy,123621
tt1047845,2007,Warsaw Award,,False,False,Travelling with Pets,nm0832669,Vera Storozheva,Travelling with Pets,2008.0,Drama,56601
tt0910888,2007,Free Spirit Award,,True,True,"Funuke Show Some Love, You Losers!",nm2469894,Daihachi Yoshida,"Funuke Show Some Love, You Losers!",2009.0,Drama,843
tt0494284,2007,Free Spirit Award,,False,False,Cover Boy... Last Revolution,nm0025251,Carmine Amoroso,Cover Boy... Last Revolution,2008.0,Drama,176148
tt0383064,2007,Free Spirit Award,,False,False,Dolina,nm0436878,Zoltán Kamondi,Dolina,2007.0,Drama,1953
tt0814143,2007,Free Spirit Award,,False,False,Héros,nm1315212,Bruno Merle,Héros,2007.0,Others,329602
tt0477331,2007,Free Spirit Award,,False,False,Lo que sé de Lola,nm1503559,Javier Rebollo,Lo que sé de Lola,2006.0,Drama,10613
tt0800205,2007,Free Spirit Award,,False,True,Skills Like This,nm0592167,Monty Miranda,Skills Like This,2009.0,Comedy,151767
tt0989030,2007,Best Documentary,,False,False,M,nm2594154,Nicolás Prividera,M,2007.0,Others,6488
tt0912592,2007,Best Documentary,,False,False,My Kid Could Paint That,nm0052737,Amir Bar-Lev,My Kid Could Paint That,2007.0,Others,617657
tt0823668,2007,Best Documentary,,False,False,Screamers,nm2013302,Carla Garapedian,Screamers,2006.0,Others,131785
tt1043510,2007,Best Documentary,,False,False,The Mosquito Problem and Other Stories,nm1269734,Andrey Paounov,The Mosquito Problem and Other Stories,2007.0,Others,3519
tt0954008,2007,Best Documentary,,False,False,The Singing Revolution,nm2537532,Maureen Castle Tusty,The Singing Revolution,2007.0,Others,1038697
tt1047007,2008,Audience Award,Documentary,True,True,Young@Heart,nm0908223,Stephen Walker,Young@Heart,2008.0,Others,13081264
tt1185616,2008,Audience Award,Feature Film,True,True,Waltz with Bashir,nm0284369,Ari Folman,Waltz with Bashir,2008.0,Others,15641444
tt0093596,2008,Audience Award,Feature Film,False,False,Nadine,nm0116830,Erik de Bruyn,Nadine,1987.0,Comedy,25330663
tt1227796,2008,Grand Prix,,True,False,Yuri's Day,nm1970598,Kirill Serebrennikov,Yuri's Day,2008.0,Drama,85675
tt1263736,2008,Grand Prix,,False,False,33 Scenes from Life,nm0844333,Malgorzata Szumowska,33 Scenes from Life,2009.0,Drama,1040211
tt0211946,2008,Grand Prix,,False,False,Berlin Calling,nm0836708,Hannes Stöhr,Berlin Calling,2009.0,Comedy,719509
tt1204366,2008,Grand Prix,,False,False,Desierto adentro,nm0687751,Rodrigo Plá,Desierto adentro,2009.0,Drama,58512
tt1169272,2008,Grand Prix,,False,False,Heart of Fire,nm0266510,Luigi Falorni,Heart of Fire,2008.0,Others,20997
tt1270799,2008,Grand Prix,,False,False,Katia's Sister,nm0209010,Mijke de Jong,Katia's Sister,2009.0,Drama,7998
tt0944958,2008,Grand Prix,,False,False,Love and Other Crimes,nm1313590,Stefan Arsenijevic,Love and Other Crimes,2008.0,Comedy,280149
tt1267406,2008,Grand Prix,,False,False,Mar nero,nm0094137,Federico Bondi,Mar nero,2009.0,Drama,179002
tt0972883,2008,Grand Prix,,False,False,Red,nm0226148,Trygve Allister Diesen,Red,2008.0,Drama,18612
tt1087578,2008,Grand Prix,,False,False,Still Walking,nm0466153,Hirokazu Koreeda,Still Walking,2009.0,Drama,4266931
tt0930856,2008,Grand Prix,,False,False,The Fourth Man,nm0954099,Dejan Zecevic,The Fourth Man,2007.0,Others,417671
tt0857191,2008,Grand Prix,,False,False,The Visitor,nm0565336,Tom McCarthy,The Visitor,2008.0,Drama,32446338
tt1178197,2008,Grand Prix,,False,True,The World is Big and Salvation Lurks Around the Corner,nm0464526,Stephan Komandarev,The World is Big and Salvation Lurks Around the Corner,2010.0,Drama,236935
tt1223975,2008,Special Jury Award,Free Spirit Competition,True,True,Tony Manero,nm1883257,Pablo Larraín,Tony Manero,2008.0,Drama,827071
tt1183901,2008,Warsaw Award,Feature Film,False,False,End of the Line,nm0825756,Gustavo Steinberg,End of the Line,2008.0,Comedy,7288
tt0380249,2008,Free Spirit Award,,True,True,Tears for Sale,nm1452689,Uros Stojanovic,Tears for Sale,2008.0,Comedy,815080
tt1280553,2008,Free Spirit Award,,False,False,Another Man,nm0047049,Lionel Baier,Another Man,2009.0,Drama,21796
tt0953318,2008,Free Spirit Award,,False,False,Ben X,nm0051206,Nic Balthazar,Ben X,2008.0,Drama,3324515
tt1242848,2008,Free Spirit Award,,False,False,Fantastic Parasuicides,nm1887936,Soo-young Park,Fantastic Parasuicides,2007.0,Drama,7714
tt1103221,2008,Free Spirit Award,,False,False,Fix,nm0963103,Tao Ruspoli,Fix,2008.0,Drama,23529
tt0820054,2008,Free Spirit Award,,False,False,La crisis carnívora,nm1038878,Pedro Rivero,La crisis carnívora,2008.0,Others,111898
tt0813537,2008,Free Spirit Award,,False,False,Military Intelligence and You!,nm0476600,Dale Kutzera,Military Intelligence and You!,2006.0,Comedy,36093
tt1227165,2008,Free Spirit Award,,False,False,Nirvana,nm1119972,Igor Voloshin,Nirvana,2008.0,Drama,303370
tt1092019,2008,Free Spirit Award,,False,False,Nothing to Lose,nm0474233,Pieter Kuijpers,Nothing to Lose,2008.0,Others,1478540
tt1172203,2008,Free Spirit Award,,False,False,Sita Sings the Blues,nm1315434,Nina Paley,Sita Sings the Blues,2008.0,Others,15011
tt0804529,2008,Free Spirit Award,,False,False,Sleep Dealer,nm1642796,Alex Rivera,Sleep Dealer,2008.0,Drama,227236
tt1224455,2008,Free Spirit Award,,False,False,Soi Cowboy,nm0165583,Thomas Clay,Soi Cowboy,2009.0,Drama,6943
tt1092007,2008,Best Documentary,,True,True,Heavy Metal in Baghdad,nm2448616,Suroosh Alvi,Heavy Metal in Baghdad,2008.0,Others,12111
tt1151309,2008,Best Documentary,,False,False,Bigger Stronger Faster*,nm0068106,Chris Bell,Bigger Stronger Faster*,2008.0,Others,747164
tt1078891,2008,Best Documentary,,False,False,Full Battle Rattle,nm0314155,Tony Gerber,Full Battle Rattle,2008.0,Others,28593
tt0996966,2008,Best Documentary,,False,False,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",nm0366867,Mark Hartley,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",2008.0,Others,236072
tt1237916,2008,Best Documentary,,False,False,Roskilde,nm1451698,Ulrik Wivel,Roskilde,2008.0,Others,55582
tt1092021,2008,FIPRESCI Prize,,True,True,The Investigator,nm1029564,Attila Gigor,The Investigator,2008.0,Comedy,104984
tt0431842,2008,Competition 1-2 Award,,True,True,Go with Peace Jamil,nm1494245,Omar Shargawi,Go with Peace Jamil,2008.0,Others,103831
tt0842675,2008,Competition 1-2 Award,,False,False,"Carmo, Hit the Road",nm1233826,Murilo Pasta,"Carmo, Hit the Road",2010.0,Others,268431
tt0920460,2008,Competition 1-2 Award,,False,False,Gitmek: My Marlon and Brando,nm2345855,Hüseyin Karabey,Gitmek: My Marlon and Brando,2008.0,Drama,66493
tt1232826,2008,Competition 1-2 Award,,False,False,Involuntary,nm1128037,Ruben Östlund,Involuntary,2009.0,Drama,745470
tt1288482,2008,Competition 1-2 Award,,False,False,Landscape No.2,nm1628186,Vinko Moderndorfer,Landscape No.2,2009.0,Others,35581
tt1281962,2008,Competition 1-2 Award,,False,False,March,nm0405551,Klaus Händl,March,2008.0,Drama,28144
tt0986232,2008,Competition 1-2 Award,,False,False,Mr. Kuka's Advice,nm1375125,Dariusz Gajewski,Mr. Kuka's Advice,2008.0,Comedy,61244
tt0481417,2008,Competition 1-2 Award,,False,True,Music,nm0638434,Juraj Nvota,Music,2008.0,Comedy,215235
tt1146295,2008,Competition 1-2 Award,,False,False,Snow,nm1548101,Aida Begic,Snow,2008.0,Drama,198446
tt1110272,2008,Competition 1-2 Award,,False,False,The King of Ping Pong,nm0429634,Jens Jonsson,The King of Ping Pong,2008.0,Drama,355060
tt1377278,2009,Audience Award,Documentary,True,True,Defamation,nm1516376,Yoav Shamir,Defamation,2009.0,Others,35068
tt1485698,2009,Audience Award,Feature Film,True,True,The Dark House,nm1500530,Wojciech Smarzowski,The Dark House,2010.0,Others,1433326
tt1314280,2009,Audience Award,Feature Film,True,True,Welcome,nm0513371,Philippe Lioret,Welcome,2009.0,Drama,16225090
tt1405809,2009,Grand Prix,,True,False,Lourdes,nm0369618,Jessica Hausner,Lourdes,2010.0,Drama,3457984
tt1224373,2009,Grand Prix,,False,False,A Call Girl,nm0468995,Damjan Kozole,A Call Girl,2010.0,Drama,44011
tt1406160,2009,Grand Prix,,False,False,Jaffa,nm0947121,Keren Yedaya,Jaffa,2009.0,Drama,639746
tt1261397,2009,Grand Prix,,False,False,Men on the Bridge,nm2196871,Asli Özge,Men on the Bridge,2012.0,Drama,30694
tt0985058,2009,Grand Prix,,False,False,Metropia,nm0757975,Tarik Saleh,Metropia,2010.0,Others,95231
tt1320352,2009,Grand Prix,,False,False,Nothing Personal,nm1773563,Urszula Antoniak,Nothing Personal,2010.0,Drama,1136842
tt1139666,2009,Grand Prix,,False,False,One for the Road,nm0529960,Eva López Sánchez,One for the Road,2009.0,Drama,332445
tt1441344,2009,Grand Prix,,False,False,Piggies,nm0322894,Robert Glinski,Piggies,2009.0,Drama,7791
tt1522832,2009,Grand Prix,,False,False,Searching for the Elephant,nm3634685,Seung-koo Jhung,Searching for the Elephant,2009.0,Drama,1081992
tt1410261,2009,Grand Prix,,False,False,Symbol,nm1035719,Hitoshi Matsumoto,Symbol,2009.0,Comedy,5956204
tt1422122,2009,Grand Prix,,False,False,Tales from the Golden Age,nm0612816,Cristian Mungiu,Tales from the Golden Age,2011.0,Comedy,557791
tt1239446,2009,Grand Prix,,False,False,The Last Days of Emma Blank,nm0912334,Alex van Warmerdam,The Last Days of Emma Blank,2009.0,Comedy,420072
tt1489263,2009,Grand Prix,,False,False,Upperdog,nm0994537,Sara Johnsen,Upperdog,2010.0,Comedy,1818895
tt1388402,2009,Free Spirit Award,,True,True,Bad Day to Go Fishing,nm1304308,Álvaro Brechner,Bad Day to Go Fishing,2010.0,Comedy,286620
tt1258123,2009,Free Spirit Award,,False,False,A Matter of Size,nm0846328,Erez Tadmor,A Matter of Size,2009.0,Comedy,25452
tt1433540,2009,Free Spirit Award,,False,False,A Town Called Panic,nm0041334,Stéphane Aubier,A Town Called Panic,2009.0,Others,427968
tt1205908,2009,Free Spirit Award,,False,False,El enemigo,nm0482901,Luis Alberto Lamata,El enemigo,2008.0,Drama,143748
tt1095423,2009,Free Spirit Award,,False,False,Journey to Saturn,nm2760467,Craig Frank,Journey to Saturn,2008.0,Others,5743533
tt1248886,2009,Free Spirit Award,,False,False,Manila,nm0019723,Adolfo Alix Jr.,Manila,2009.0,Drama,17140
tt1459994,2009,Free Spirit Award,,False,False,Some Place Nowhere,nm0227578,Víctor Dínenzon,Some Place Nowhere,2009.0,Drama,1304
tt1421032,2009,Best Documentary,,True,True,Disco and Atomic War,nm0453262,Jaak Kilmi,Disco and Atomic War,2010.0,Others,3593
tt1381090,2009,Best Documentary,,False,False,"Ne me libérez pas, je m'en charge",nm0323937,Fabienne Godet,"Ne me libérez pas, je m'en charge",2009.0,Others,129316
tt1326954,2009,Best Documentary,,False,False,Oh My God,nm3201913,Peter Rodger,Oh My God,2009.0,Others,179725
tt1393744,2009,Best Documentary,,False,False,Only When I Dance,nm1848098,Beadie Finzi,Only When I Dance,2009.0,Others,20943
tt1049400,2009,Best Documentary,,False,False,Outrage,nm0225269,Kirby Dick,Outrage,2009.0,Others,688359
tt1292648,2009,Best Documentary,,False,False,Plastic Planet,nm1923741,Werner Boote,Plastic Planet,2011.0,Others,978141
tt1180311,2009,Best Documentary,,False,False,The Flower of Kim Jong II,nm2912984,N.C. Heikin,The Flower of Kim Jong II,2009.0,Others,14292
tt1424062,2009,Best Documentary,,False,False,The Thorn in the Heart,nm0327273,Michel Gondry,The Thorn in the Heart,2010.0,Others,29568
tt0498329,2009,Best Documentary,,False,False,We Live in Public,nm0863756,Ondi Timoner,We Live in Public,2009.0,Others,100966
tt1270707,2009,Best Documentary,,False,False,Z32,nm0595783,Avi Mograbi,Z32,2009.0,Others,66652
tt1514837,2009,FIPRESCI Prize,,True,True,The Reverse,nm1346665,Borys Lankosz,The Reverse,2010.0,Comedy,2695229
tt1426361,2009,Competition 1-2 Award,,True,True,Eastern Plays,nm1189816,Kamen Kalev,Eastern Plays,2009.0,Drama,67825
tt1404017,2009,Competition 1-2 Award,,False,False,Bitten Bullet,nm0616396,Diego Muñoz,Bitten Bullet,2011.0,Others,73368
tt1424327,2009,Competition 1-2 Award,,False,False,Eyes Wide Open,nm3432861,Haim Tabakman,Eyes Wide Open,2009.0,Drama,357987
tt1272022,2009,Competition 1-2 Award,,False,False,Little Foxes,nm1007017,Mira Fornay,Little Foxes,2010.0,Drama,5367
tt1405808,2009,Competition 1-2 Award,,False,False,Lost Persons Area,nm0835249,Caroline Strubbe,Lost Persons Area,2010.0,Drama,15162
tt1490749,2009,Competition 1-2 Award,,False,False,Low Lights,nm1090660,Ignas Miskinis,Low Lights,2009.0,Drama,63088
tt0363780,2009,Competition 1-2 Award,,False,False,Lymelife,nm0553796,Derick Martini,Lymelife,2009.0,Comedy,1146829
tt1157549,2009,Competition 1-2 Award,,False,False,The Happiest Girl in the World,nm1257492,Radu Jude,The Happiest Girl in the World,2010.0,Comedy,7748
tt1465494,2010,Audience Award,Documentary,True,True,Keep Surfing,nm2354636,Bjoern Richie Lob,Keep Surfing,2010.0,Others,289498
tt1278449,2010,Audience Award,Feature Film,True,True,Sound of Noise,nm0800800,Ola Simonsson,Sound of Noise,2012.0,Comedy,295925
tt1255953,2010,Grand Prix,,True,True,Incendies,nm0898288,Denis Villeneuve,Incendies,2010.0,Drama,6574859
tt1719497,2010,Grand Prix,,False,True,A Useful Life,nm0992159,Federico Veiroj,A Useful Life,2011.0,Drama,24977
tt1403846,2010,Grand Prix,,False,False,Everything Will Be Fine,nm1061993,Christoffer Boe,Everything Will be Fine,2011.0,Drama,384924
tt1503777,2010,Grand Prix,,False,True,Illégal,nm0557267,Olivier Masset-Depasse,Illégal,2011.0,Drama,332500
tt1706414,2010,Grand Prix,,False,False,Kray,nm0879783,Aleksey Uchitel,The Edge,2010.0,Others,6294134
tt1646221,2010,Grand Prix,,False,True,Outbound,nm3054794,Bogdan George Apetri,Outbound,2011.0,Others,12210
tt1693830,2010,Grand Prix,,False,False,Silent Souls,nm1922735,Aleksey Fedorchenko,Silent Souls,2010.0,Drama,659292
tt0774519,2010,Grand Prix,,False,False,The Chosen Heaven,nm0328515,Víctor González,The Chosen Heaven,2012.0,Drama,4306
tt1674050,2010,Grand Prix,,False,False,The Christening,nm1672085,Marcin Wrona,The Christening,2010.0,Drama,311387
tt1510906,2010,Grand Prix,,False,False,Third Star,nm1463009,Hattie Dalton,Third Star,2011.0,Drama,16513
tt1359434,2010,Grand Prix,,False,False,Walking Too Fast,nm0816478,Radim Spacek,Walking Too Fast,2011.0,Drama,80792
tt1235827,2010,Free Spirit Award,,False,False,Boogie,nm0184362,Gustavo Cova,Boogie,2009.0,Others,613525
tt1608285,2010,Free Spirit Award,,False,False,Littlerock,nm0653056,Mike Ott,Littlerock,2010.0,Drama,40578
tt1653929,2010,Free Spirit Award,,False,False,Robert Mitchum Is Dead,nm1282415,Olivier Babinet,Robert Mitchum Is Dead,2011.0,Drama,2888
tt1612774,2010,Free Spirit Award,,False,False,Rubber,nm1189197,Quentin Dupieux,Rubber,2010.0,Comedy,236432
tt1620604,2010,Free Spirit Award,,False,False,We Are What We Are,nm1664036,Jorge Michel Grau,We Are What We Are,2010.0,Drama,391581
tt1417090,2010,Best Documentary,,True,True,Eye Above Prague,nm1100276,Olga Spátová,Eye Above Prague,2010.0,Others,67628
tt1650404,2010,Best Documentary,,False,False,Draquila - L'Italia che trema,nm0350127,Sabina Guzzanti,Draquila - L'Italia che trema,2010.0,Others,2622759
tt1152822,2010,Best Documentary,,False,False,Freakonomics,nm0418659,Eugene Jarecki,Freakonomics,2010.0,Others,261452
tt1753789,2010,Competition 1-2 Award,,True,True,Erratum,nm1274194,Marek Lechki,Erratum,2010.0,Drama,231671
tt1423593,2010,Competition 1-2 Award,,True,True,The Imperialists Are Still Alive!,nm1884759,Zeina Durra,The Imperialists Are Still Alive!,2010.0,Drama,13854
tt1410272,2010,Competition 1-2 Award,,False,False,Before Your Eyes,nm3109814,Miraz Bezar,Before Your Eyes,2010.0,Drama,118682
tt1666364,2010,Competition 1-2 Award,,False,False,HDSP: Hunting Down Small Predators,nm3460475,Cvetodar Markov,HDSP: Hunting Down Small Predators,2010.0,Drama,86640
tt1590024,2010,Competition 1-2 Award,,False,False,"If I Want to Whistle, I Whistle",nm2758521,Florin Serban,"If I Want to Whistle, I Whistle",2010.0,Drama,285233
tt1969991,2010,Competition 1-2 Award,,False,False,Lincz,nm1373326,Krzysztof Lukaszewicz,Lincz,2010.0,Drama,261389
tt1555209,2010,Competition 1-2 Award,,False,False,Snap,nm1288939,Carmel Winters,Snap,2011.0,Drama,8252
tt1415290,2010,Competition 1-2 Award,,False,False,Son of Babylon,nm1865534,Mohamed Al Daradji,Son of Babylon,2010.0,Drama,56587
tt1529253,2010,Competition 1-2 Award,,False,False,The Pursuer,nm0190490,Víctor Cruz,The Pursuer,2010.0,Drama,5604
tt1516593,2010,Competition 1-2 Award,,False,False,Tilva Rosh,nm3116547,Nikola Lezaic,Tilva Rosh,2011.0,Drama,22183
tt1639426,2010,Competition 1-2 Award,,False,False,Udaan,nm0003939,Vikramaditya Motwane,Udaan,2010.0,Drama,17491
tt1673702,2011,Audience Award,Children's Film,True,True,A Cat in Paris,nm0300944,Alain Gagnol,A Cat in Paris,2011.0,Others,2226350
tt1753549,2011,Audience Award,Documentary,True,True,Buck,nm4137350,Cindy Meehl,Buck,2011.0,Others,9849104
tt2043979,2011,Audience Award,Feature Film,True,True,Rose,nm1500530,Wojciech Smarzowski,Rose,2012.0,Drama,1280961
tt1754392,2011,Audience Award,Feature Film,False,False,Rabat,nm2165987,Jim Taihuttu,Rabat,2011.0,Drama,617879
tt1714834,2011,Grand Prix,,False,False,23-F: la película,nm0679154,Chema de la Peña,23-F: la película,2011.0,Others,555289
tt1853614,2011,Grand Prix,,False,False,A Letter to Momo,nm0645657,Hiroyuki Okiura,A Letter to Momo,2011.0,Others,7697809
tt1374985,2011,Grand Prix,,False,False,Alois Nebel,nm0526819,Tomás Lunák,Alois Nebel,2013.0,Others,731076
tt1837508,2011,Grand Prix,,False,True,Another Silence,nm0024887,Santiago Amigorena,Another Silence,2011.0,Drama,5092
tt2062714,2011,Grand Prix,,False,True,Courage,nm1325852,Greg Zglinski,Courage,2011.0,Others,285765
tt1642261,2011,Grand Prix,,False,False,Lena,nm0739755,Christophe Van Rompaey,Lena,2012.0,Drama,30980
