tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0993778,2007,Grand Prize,,False,False,Ploy,nm0711579,Pen-Ek Ratanaruang,Ploy,2007.0,Drama,534257
tt0796236,2007,Grand Prize,,False,False,The New Man,nm0405605,Klaus Härö,The New Man,2007.0,Drama,241951
tt0497365,2007,Grand Prize,,False,False,True North,nm1362496,Steve Hudson,True North,2007.0,Drama,20284
tt0841044,2007,Audience Award,,True,True,2 Days in Paris,nm0000365,Julie Delpy,2 Days in Paris,2007.0,Comedy,29756374
tt1016205,2007,Netpac Award,,True,True,The Mourning Forest,nm0442905,Naomi Kawase,The Mourning Forest,2008.0,Drama,672664
tt0488508,2007,Just Film Award,Best Children's Film,True,True,Arctic Tale,nm0712418,Adam Ravetch,Arctic Tale,2007.0,Others,3308204
tt0480025,2007,Just Film Award,Best Youth Film,True,True,This Is England,nm0276349,Shane Meadows,This Is England,2007.0,Others,10827364
tt0495824,2007,Just Film Award - Special Mention,Children's Jury,True,True,Dorm,nm1352003,Songyos Sugmakanan,Dorm,2006.0,Drama,1672307
tt0988108,2007,Estonian Film Award - Special Mention,,True,True,The Class,nm0704664,Ilmar Raag,The Class,2008.0,Drama,8722
tt0469233,2007,Just Film Audience Award,,True,True,French for Beginners,nm0228542,Christian Ditter,French for Beginners,2006.0,Comedy,2587230
tt0986233,2008,Grand Prize,,True,False,Hunger,nm2588606,Steve McQueen,Hunger,2008.0,Others,3900326
tt0791303,2008,Grand Prize,,False,False,A Summer in Genoa,nm0935863,Michael Winterbottom,A Summer in Genoa,2011.0,Drama,2440458
tt1330591,2008,Grand Prize,,False,False,Autumn,nm3213296,Özcan Alper,Autumn,2009.0,Drama,886378
tt1105734,2008,Grand Prize,,False,False,Cold Lunch,nm1576066,Eva Sørhaug,Cold Lunch,2008.0,Drama,1402068
tt1023490,2008,Grand Prize,,False,False,Il Divo,nm0815204,Paolo Sorrentino,Il Divo,2009.0,Others,13919174
tt1267179,2008,Grand Prize,,False,False,Mukha,nm3086049,Vladimir Kott,Mukha,2008.0,Drama,157670
tt1146295,2008,Grand Prize,,False,False,Snow,nm1548101,Aida Begic,Snow,2008.0,Drama,198446
