tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt3259474,2014,Grand Prix,Best Film,False,False,Stratos,,[],Stratos,2014.0,Others,54571
tt3709678,2014,Grand Prix,Best Film,False,False,The Kindergarten Teacher,,[],The Kindergarten Teacher,2014.0,Drama,344688
tt3184934,2014,Grand Prix,Best Film,False,False,The New Girlfriend,,[],The New Girlfriend,2015.0,Drama,5759267
tt3089904,2014,Grand Prix,Best Film,False,True,Violet,,[],Violet,2014.0,Others,1716
tt2294939,2014,Grand Prix,Best Film,False,False,Waste Land,,[],Waste Land,2015.0,Drama,229709
tt2844798,2014,Grand Prix,Best Film,False,False,White God,,[],White God,2015.0,Drama,945031
tt3169706,2014,Audience Award,Best Film,True,True,Pride,nm0911334,Matthew Warchus,Pride,2014.0,Others,9712638
tt2465578,2014,Canvas Audience Award,,True,True,Human Capital,nm0899501,Paolo Virzì,Human Capital,2014.0,Drama,9995133
tt1745787,2014,Youth Jury Award,Best Film,True,True,The Tribe,nm2990632,Myroslav Slaboshpytskyi,The Tribe,2014.0,Others,392502
tt4135844,2015,Grand Prix,Best Film,True,True,Ixcanul,nm3563342,Jayro Bustamante,Ixcanul,2015.0,Drama,955834
tt4228294,2015,Grand Prix,Best Film,False,False,Les cowboys,nm0081179,Thomas Bidegain,Les Cowboys,2015.0,Drama,1478694
tt4620316,2015,Grand Prix,Best Film,False,False,One Floor Below,nm1364086,Radu Muntean,One Floor Below,2015.0,Drama,50216
tt3756788,2015,Grand Prix,Best Film,False,False,Our Little Sister,nm0466153,Hirokazu Koreeda,Our Little Sister,2015.0,Drama,17712396
tt3205376,2015,Grand Prix,Best Film,False,False,Slow West,nm3304468,John Maclean,Slow West,2015.0,Others,1646777
tt3808342,2015,Grand Prix,Best Film,False,False,Son of Saul,nm1841577,László Nemes,Son of Saul,2015.0,Drama,9060265
tt4375438,2015,Grand Prix,Best Film,False,False,The Club,nm1883257,Pablo Larraín,The Club,2015.0,Comedy,638527
tt3464902,2015,Grand Prix,Best Film,False,True,The Lobster,nm0487166,Yorgos Lanthimos,The Lobster,2015.0,Comedy,26348966
tt4593108,2015,Grand Prix,Best Film,False,False,Zvizdan,nm0558094,Dalibor Matanic,The High Sun,2015.0,Drama,678448
tt4008758,2015,Audience Award,Best Film,True,True,Black,,[],Black,2016.0,Others,1816578
tt2402927,2015,Canvas Audience Award,,True,True,Carol,,[],Carol,2016.0,Drama,57150465
tt2217859,2015,Explore Award,,True,True,Louder Than Bombs,,[],Louder Than Bombs,2015.0,Drama,1423158
tt3876702,2015,Explore Award,,False,False,The Violators,nm6641253,Helen Walsh,The Violators,2016.0,Drama,1973
tt2392830,2016,Grand Prix,Best Film,True,False,A Quiet Passion,nm0203993,Terence Davies,A Quiet Passion,2016.0,Others,6369054
tt4628882,2016,Grand Prix,Best Film,False,False,Daguerrotype,,[],Daguerrotype,2017.0,Drama,1121
tt5937296,2016,Grand Prix,Best Film,False,True,Glory,,[],Glory,2016.0,Drama,112210
tt4936450,2016,Grand Prix,Best Film,False,False,Graduation,,[],Graduation,2016.0,Others,2334667
tt5182856,2016,Grand Prix,Best Film,False,False,Harmonium,,[],Harmonium,2017.0,Drama,177846
tt5096536,2016,Grand Prix,Best Film,False,False,Heal the Living,,[],Heal the Living,2017.0,Drama,2327092
tt5880296,2016,Grand Prix,Best Film,False,False,Hermia & Helena,,[],Hermia & Helena,2016.0,Comedy,92299
tt4704422,2016,Grand Prix,Best Film,False,False,Letters from War,,[],Letters from War,2016.0,Drama,187762
tt5204020,2016,Grand Prix,Best Film,False,False,Scarred Hearts,,[],Scarred Hearts,2018.0,Others,14041
tt4746506,2016,Grand Prix,Best Film,False,False,Sweet Dreams,,[],Sweet Dreams,2016.0,Drama,2006937
tt4929038,2016,Grand Prix,Best Film,False,False,The Ornithologist,,[],The Ornithologist,2016.0,Others,132383
tt4818804,2016,Audience Award,Best Film,False,False,King of the Belgians,nm0112456,Peter Brosens,King of the Belgians,2017.0,Comedy,216554
tt4954522,2016,Explore Award,,True,True,Raw,nm4469445,Julia Ducournau,Raw,2016.0,Drama,3822915
tt3641502,2017,Grand Prix,Best Film,True,False,Zagros,nm4262147,Sahim Omar Kalifa,Zagros,2017.0,Drama,17064
tt5815492,2017,Grand Prix,Best Film,False,False,1945,nm0879559,Ferenc Török,1945,2017.0,Drama,2327732
tt6802896,2017,Grand Prix,Best Film,False,True,A Ciambra,nm3476432,Jonas Carpignano,A Ciambra,2018.0,Others,151289
tt6776462,2017,Grand Prix,Best Film,False,False,A Man of Integrity,nm1488024,Mohammad Rasoulof,A Man of Integrity,2017.0,Drama,947435
tt5726616,2017,Grand Prix,Best Film,False,False,Call Me by Your Name,nm0345174,Luca Guadagnino,Call Me by Your Name,2018.0,Drama,61842081
tt6777056,2017,Grand Prix,Best Film,False,False,Closeness,nm8921482,Kantemir Balagov,Closeness,2017.0,Drama,103132
tt4950192,2017,Grand Prix,Best Film,False,False,Fixeur,nm1138158,Adrian Sitaru,Fixeur,2017.0,Drama,10104
tt5247768,2017,Grand Prix,Best Film,False,False,"The Butcher, the Whore and the One-Eyed Man",nm0844444,János Szász,"The Butcher, the Whore and the One-Eyed Man",2018.0,Drama,107367
tt5715874,2017,Grand Prix,Best Film,False,False,The Killing of a Sacred Deer,nm0487166,Yorgos Lanthimos,The Killing of a Sacred Deer,2017.0,Drama,9654688
tt7336012,2017,Grand Prix,Best Film,False,False,The Night I Swam,nm6431477,Kohei Igarashi,The Night I Swam,2018.0,Drama,20848
tt6304046,2017,Grand Prix,Best Film,False,False,Thelma,nm1258686,Joachim Trier,Thelma,2017.0,Drama,1668096
tt5027774,2017,Grand Prix,Best Film,False,False,"Three Billboards Outside Ebbing, Missouri",nm1732981,Martin McDonagh,"Three Billboards Outside Ebbing, Missouri",2017.0,Others,221547257
tt6497898,2017,Canvas Audience Award,,True,True,In Syria,nm0887375,Philippe Van Leeuw,In Syria,2017.0,Drama,285975
tt6543652,2018,Grand Prix,Best Film,True,True,Cold War,nm0667734,Pawel Pawlikowski,Cold War,2019.0,Drama,24909769
tt6463494,2018,Grand Prix,Best Film,False,False,3 Days in Quiberon,nm1477692,Emily Atef,3 Days in Quiberon,2018.0,Drama,1902108
tt7298400,2018,Grand Prix,Best Film,False,False,Ash Is Purest White,nm0422605,Zhangke Jia,Ash Is Purest White,2018.0,Others,12346927
tt4026044,2018,Grand Prix,Best Film,False,False,Genezis,nm2520373,Árpád Bogdán,Genezis,2018.0,Drama,6206
tt4827558,2018,Grand Prix,Best Film,False,True,High Life,nm0219136,Claire Denis,High Life,2019.0,Others,3328292
tt8506840,2018,Grand Prix,Best Film,False,False,I Do Not Care If We Go Down in History as Barbarians,nm1257492,Radu Jude,I Do Not Care If We Go Down in History as Barbarians,2019.0,Comedy,38829
tt5083738,2018,Grand Prix,Best Film,False,False,The Favourite,nm0487166,Yorgos Lanthimos,The Favourite,2018.0,Others,132523180
tt6952960,2018,Grand Prix,Best Film,False,False,The Kindergarten Teacher,nm2528690,Sara Colangelo,The Kindergarten Teacher,2018.0,Drama,688944
tt6628102,2018,Grand Prix,Best Film,False,False,The Wild Pear Tree,nm0149196,Nuri Bilge Ceylan,The Wild Pear Tree,2019.0,Drama,1650979
tt7959216,2018,Grand Prix,Best Film,False,False,Utøya: July 22,nm0691547,Erik Poppe,Utøya: July 22,2018.0,Drama,3823133
tt7566518,2018,Grand Prix,Best Film,False,False,Vision,nm0442905,Naomi Kawase,Vision,2018.0,Drama,115348
tt5929754,2018,Grand Prix,Best Film,False,False,Wildlife,nm0200452,Paul Dano,Wildlife,2019.0,Drama,4249755
tt8267604,2018,Audience Award,North Sea Port Audience Award,True,True,Capernaum,nm1701024,Nadine Labaki,Capernaum,2018.0,Drama,66726600
