tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2404738,2014,Golden Raven,International Competition,True,True,Witching and Bitching,nm0407067,Álex de la Iglesia,Witching and Bitching,2013.0,Action,1771875
tt2771800,2014,Silver Raven,Jury Prize,True,True,Rigor Mortis,nm1474034,Juno Mak,Rigor Mortis,2014.0,Action,3244690
tt2466684,2014,7th Orbit Prize,7th Orbit Award,False,False,Heavenly Shift,nm2724080,Márk Bodzsár,Heavenly Shift,2013.0,Others,68430
tt4086032,2015,Golden Raven,International Competition,True,False,Frankenstein,nm0741262,Bernard Rose,Frankenstein,2015.0,Others,272429
tt0862748,2015,Best Fantasy Film,,False,False,Lupin the 3rd,nm0457565,Ryûhei Kitamura,Lupin the 3rd,2015.0,Action,24451426
tt2210769,2015,Pegasus Audience Award,Best Film,True,True,Liza the Fox-Fairy,nm1902132,Károly Ujj Mészáros,Liza the Fox-Fairy,2015.0,Others,581287
tt3775202,2016,Golden Raven,International Competition,True,False,I Am a Hero,nm0766263,Shinsuke Sato,I Am a Hero,2016.0,Action,14777648
tt3531578,2016,7th Orbit Prize,Best Feature Film,True,True,Traders,nm1255719,Rachael Moriarty,Traders,2016.0,Others,11478
tt4443658,2017,Golden Raven,International Competition,True,False,Better Watch Out,nm2577199,Chris Peckover,Better Watch Out,2017.0,Others,203740
tt4731148,2017,Golden Raven,International Competition,False,False,Attraction,nm0094080,Fedor Bondarchuk,Attraction,2017.0,Drama,20473015
tt4211312,2017,Grand Prize of European Fantasy Film in Gold,Best European Fantastic Feature Film,False,False,The White King,nm2975353,Alex Helfrecht,The White King,2017.0,Drama,14589
tt5458566,2017,Silver Méliès,Best European Film,True,True,Small Town Killers,nm0097079,Ole Bornedal,Small Town Killers,2017.0,Others,171878
tt4695548,2017,Silver Méliès,Best European Film,False,False,Bad Cat,nm7335981,Mehmet Kurtulus,Bad Cat,2019.0,Action,1656516
tt4401006,2017,Silver Méliès,Best European Film,False,False,Eat Locals,nm0002076,Jason Flemyng,Eat Locals,2017.0,Action,13188
tt4118932,2017,Silver Méliès,Best European Film,False,False,Loop,nm2161035,Isti Madarász,Loop,2016.0,Others,27016
tt4711924,2017,Silver Méliès,Best European Film,False,False,Monolith,nm1989547,Ivan Silvestrini,Monolith,2017.0,Drama,446170
tt4695098,2017,Silver Méliès,Best European Film,False,False,Nails,nm1156853,Dennis Bartok,Nails,2017.0,Others,43032
tt3469798,2017,Silver Méliès,Best European Film,False,False,Orbiter 9,nm1523747,Hatem Khraiche,Orbiter 9,2017.0,Drama,311102
tt6095090,2017,Silver Méliès,Best European Film,False,False,The Bride,nm5276483,Svyatoslav Podgaevskiy,The Bride,2017.0,Drama,7308736
tt6000744,2017,7th Orbit Prize,7th Orbit Award,False,False,Children of the Night,,[],Children of the Night,2017.0,Drama,44394
tt5133308,2017,Thriller Prize,Best Thriller Award,True,True,At the End of the Tunnel,nm0334824,Rodrigo Grande,At the End of the Tunnel,2017.0,Others,3090516
